,text,label,humour,text_conv
1923,mom proses jagataap sharma phroot hai kabhee kabhee rev paarteej mein drags bhee leta sarasvatee aboojha apanee lipastik mein phark ka milaatee hai pata jaanata hoon sarasvatee aahooja main thodee jaanatee hoon jab tab sharma ko ab sharma kisee bhee saal mein paida hue jagataap sharma ko nahin jaanate dushyant sharma shreeman klaases kaargo paint mein haangakaang jab kuchh saaf saaf kyon nahin bata sakate ki jagataraam sharma kaun sa khvaab jo bangalon lekar dene vaalee yaana ghonsala bangaluru railee mein usaka praan mujhe usaka bildar jagataap sharma gupharaan,0,0,mom proses jagataap sharma phroot hai kabhee kabhee rev paarteej mein drags bhee leta sarasvatee aboojha apanee lipastik mein phark ka milaatee hai pata jaanata hoon sarasvatee aahooja main thodee jaanatee hoon jab tab sharma ko ab sharma kisee bhee saal mein paida hue jagataap sharma ko nahin jaanate dushyant sharma shreeman klaases kaargo paint mein haangakaang jab kuchh saaf saaf kyon nahin bata sakate ki jagataraam sharma kaun sa khvaab jo bangalon lekar dene vaalee yaana ghonsala bangaluru railee mein usaka praan mujhe usaka bildar jagataap sharma gupharaan
1924,aur usake kanstrakshan diphaaltee hai aur mainne to suna hai ki uchakka sharma paart taim karane par bhee 2 baar in paart taim kidanaipar 2pahar ko do se 4 ke beech mein kidanaiping karata egjaikt taiming aur is aadamee ko shaakha jameenee samajh mahatv in shop va bangalon ko bhee chhodakar jaane vaalee sumita daas ke aahvaan ke saath rahana,1,1,aur usake kanstrakshan diphaaltee hai aur mainne to suna hai ki uchakka sharma paart taim karane par bhee 2 baar in paart taim kidanaipar 2pahar ko do se 4 ke beech mein kidanaiping karata egjaikt taiming aur is aadamee ko shaakha jameenee samajh mahatv in shop va bangalon ko bhee chhodakar jaane vaalee sumita daas ke aahvaan ke saath rahana
1925,aur mauma daas baidy nyooj noeda andar 19 veenoo bhiya tumane baarishon ko kuchh kaha pleej pleej aap kuchh mat bolana okayo ke is haindaset aisa daamaad milaaya,0,0,aur mauma daas baidy nyooj noeda andar 19 veenoo bhiya tumane baarishon ko kuchh kaha pleej pleej aap kuchh mat bolana okayo ke is haindaset aisa daamaad milaaya
1926,mein yah proses saahil se kah dena ki moneesha kunaal saahil ko bata diya sohil bhaee ka fon aaya tha vaakee sarapraij dena chaahate hain gaard aur use dillee mein bangala silektar liya hoga ye batao tumane kuchh socha kaheen use rokane ke lie melodraama,0,1,mein yah proses saahil se kah dena ki moneesha kunaal saahil ko bata diya sohil bhaee ka fon aaya tha vaakee sarapraij dena chaahate hain gaard aur use dillee mein bangala silektar liya hoga ye batao tumane kuchh socha kaheen use rokane ke lie melodraama
1927, aap sirph 6 maheene kee mehamaan hai aapako blad kainsar hai aur iseelie kisee bhee any dikhaen ki hamane yah baat saahil bhaee se chhipaee hai taaki unhen apana dillee jaane ka prograam kainsil na karana pade,0,1,aap sirph 6 maheene kee mehamaan hai aapako blad kainsar hai aur iseelie kisee bhee any dikhaen ki hamane yah baat saahil bhaee se chhipaee hai taaki unhen apana dillee jaane ka prograam kainsil na karana pade
1928,aur moneesha kisee tarah baay chaans kee baat sunalee eeshvar hee samajh paegee vishesh ko kuchh hee batao ki dillee ka prograam kainsal shesh aur ye main nahin kya suno chalo,0,1,aur moneesha kisee tarah baay chaans kee baat sunalee eeshvar hee samajh paegee vishesh ko kuchh hee batao ki dillee ka prograam kainsal shesh aur ye main nahin kya suno chalo
1929,ve aapakee laiphastail par 1 kitaab likhana chaahate saaraabaees helth  phitanes rajee yoo phor heldee phaayade aapako kainsar hai ye kissa desaee do desaee,0,0,"वे अपनी पुस्तक sarabaisa स्वास्थ्य स्वास्थ्य जीवन शैली इन मामलों आप कैंसर, डॉ देसाई देसाई के लिए पार कर 1 यू खुश स्वस्थ लाभ लिखना चाहते हैं"
1930,unhonne mujhe kainsar blad kainsar hai matalab donon hee ij da kait aaut hue vibhaageey dinon tum dillee chala jaoon medikal sentar ke jarie mile mesej dillee kainsar se ,0,1,unhonne mujhe kainsar blad kainsar hai matalab donon hee ij da kait aaut hue vibhaageey dinon tum dillee chala jaoon medikal sentar ke jarie mile mesej dillee kainsar se
1931,main philahaal tum mere chehare ko dekho na kitana pareshaan duhkhee aur apaset hue 21 panchaang rakhane kee 1 vajah dhundh havaee chhuttee par gaee vaashing masheen bhee to nahin chal raha hai aur saakshee laal jee se kanekshan mein achchhee,1,1,main philahaal tum mere chehare ko dekho na kitana pareshaan duhkhee aur apaset hue 21 panchaang rakhane kee 1 vajah dhundh havaee chhuttee par gaee vaashing masheen bhee to nahin chal raha hai aur saakshee laal jee se kanekshan mein achchhee
1932,aur jisakee baat kar rahee mein jama dhan 400 londree sabarbs mein hai jahaan midil klaas auraten divaalee par apane sopha kam bed ke kavach dhulavaatee hain,0,1,और जिसकी बात कर रही में जमा धन 400 लॉण्ड्री सबर्ब्स में है जहां मिडिल क्लास औरतें दिवाली पर अपने सोफा कम बेड के कवच धुलवाती हैं
1933,oke oke meree khaatir majaak tumhaaree vajah se to ja rahee hoon tumhaaree khaatir kyon rookoon main maaya main tumhaaree har shikaayat door kar doonga thodee bahut roshanee vyaas ne raat ko brash karoonga gvaaliyar hindoo,0,1,ओके ओके meree khaatir majaak tumhaaree vajah se करने ja rahee हूं tumhaaree khaatir क्यों rookoon मुख्य maaya मुख्य tumhaaree हर shikaayat दरवाजा कर दूँगा thodee bahut roshanee vyaas ne रात को ढीठ karoonga gvaaliyar हिन्दू
1934,indu enjalis 30 agast to mujhe sachamuch rokana chaahate hain inhen phree phol in lav agen,0,0,िन्दु ऐंजलिस 30 अगस्त तो मुझे सचमुच रोकना चाहते हैं इन्हें फ्री फॉल इन लव अगेन
1935,vikreta ne behad aasaan hai haeeve aur bheema meet no iph yoo vaant mee chup pee o mein in yoo bhoomi va eshyord 8 din,0,1,विक्रेता ने बेहद आसान है हाईवे और भीमा मीट नो िफ यू वांट भी चुप पी ो में इन यूं भूमि व एश्योर्ड 8 दिन
1936,indravadan 4 din ke andar andar agar tum mujhe achchhe lagane lage to main yaheen rukoongee varana tum yahaan,0,0,इंद्रवदन 4 दिन के अंदर अंदर अगर तुम मुझे अच्छे लगने लगे तो मैं यहीं रुकूंगी वरना तुम यहाँ
1937,zaroor ve apanee pichhalee zindagee kee yaad dilaaye achchha mujhe batao ab in saadiyon mein se kaun kaun see le jao 1,0,0,ज़रूर वे अपनी पिछली ज़िंदगी की याद दिलाये अच्छा मुझे बताओ अब इन साड़ियों में से कौन कौन सी ले जाओ 1
1938,kreps aur shiphon achchhee hai lekin ab kotan saaree javaan kaise menten karenge,0,0,क्रेप्स और शिफोन अच्छी है लेकिन अब कॉटन साड़ी जवान कैसे मेंटेन करेंगे
1939,vitthal ja raha tha mere saath to vo karega stree lekin sudhaanshu ne tab kaha tha ki vahaan pe ilektrisitee hai ne haathon mein jenaretar baitaree jo kanaikshan sab le ja rahe in 7 jenaretar varana eyar kandeeshanar kaise chalaoongee,1,1,vitthal ja raha tha mere saath to vo karega stree lekin sudhaanshu ne tab kaha tha ki vahaan pe ilektrisitee hai ne haathon mein jenaretar baitaree jo kanaikshan sab le ja rahe in 7 jenaretar varana eyar kandeeshanar kaise chalaoongee
1940,vahaan sudhaanshu se aapane poochha hai agar use aitaraaj hoga to,0,0,Suddhansum जहाज हम उसे आपत्ति कहा है होता अगर
1941,vo to meree har khushee mein khush hai pata jab mainne use kaha ki kopee saath le chale to usane mana nahin kiya,0,0,वो तो मेरी हर ख़ुशी में खुश है पता जब मैंने उसे कहा की कॉपी साथ ले चले तो उसने मना नहीं किया
1942,ab kaarapentar ko kyoon leke jaaree hai maama,0,1,अब कारपेन्टर को क्यूँ लेके जारी है मामा
1943,lakadee kee 1stra kebins banavaanee padengee varana raadhaabaee kahaan soyegee,0,1,लकड़ी केबिन का 1 सोने के लिए कहाँ radhabai जाकर padengi सदस्यता होने के लिए
1944,aparaadhee bhaee ko bhee saath le ke ja rahe hain haan hamaara jo naya vaikyoom kleenar hai na vo itana kompleeketed hai sirph raadhaabaee use chalaana jaanatee hai raadhaabaee,0,1,aparaadhee bhaee ko Bhee saath le ke ja रही हैं हाँ Hamaara jo नया vaikyoom kleenar hai na itana VO hai sirph raadhaabaee उपयोग chalaana jaanatee hai raadhaabaee kompleeketed
1945,maama mujhe bhee apane saath le chalie,0,1,मामा मुझे भी अपने साथ ले चलिए
1946,main apanee pichhalee zindagee kee koee bhee cheej saath le jaoongee to vo mujhe apanee paast laiph bhoolaane nahin degee endroyad hai lekin vah bahut machchhar honge,0,1,main apanee pichhalee zindagee kee koee bhee cheej saath le jaoongee to vo mujhe apanee paast laiph bhoolaane nahin degee endroyad hai lekin vah bahut machchhar honge
1947,maama aap vahaan kaise rah paenge agar kuchh paana hai to kuchh khona bhee padata hai na eksaij mainne pest kantrol vaalon ko bhej diya hai dont vareeabaut mee daarling,0,1,maama aap vahaan kaise rah paenge agar kuchh paana hai to kuchh khona bhee padata hai na eksaij mainne pest kantrol vaalon ko bhej diya hai dont vareeabaut mee daarling
1948,main sab kuchh bardaasht kar loongee lekin main aapake bina nahin jee paoonga maama jee paoonga,0,1,मुख्य सब कुछ तो bardaasht कर loongee lekin मुख्य aapake बीना तो नहीं जी paoonga Maama जेईई paoonga
1949,shesh raashi suno pleej,0,0,शेष राशि सुनो palijha
1950,thaalee phool aaya ab tum apane baalon mein mere naam ka gulaab gulaab rojej haan to roteshanal esavee inglish laingvej mujhe gulaab jee indira varadaan tumhen laal gulaab kee elarjee hai ye to yalo hai,1,1,thaalee phool aaya ab tum apane baalon mein mere naam ka gulaab gulaab rojej haan to roteshanal esavee inglish laingvej mujhe gulaab jee indira varadaan tumhen laal gulaab kee elarjee hai ye to yalo hai
1951,elarjee meree naak mein hai meree aankhon mein nahin lanka isake saath kya,1,1,एलर्जी मेरी नाक में है मेरी आँखों में नहीं लंका इसके साथ क्या
1952,kal shaam se mameejee 1437 baar jeet chukee hai aur chheente mainne proses mein yah kuchh dinon mein mammeejee ghar chhod ke jaaree hai to bechaare din raat mammee jee ko dekhate rahate ho,0,1,kal shaam se mameejee 1437 baar jeet chukee hai aur chheente mainne proses mein yah kuchh dinon mein mammeejee ghar chhod ke jaaree hai to bechaare din raat mammee jee ko dekhate rahate ho
1953,nasha agar hamen bahut jald kuchh nahin kiya na to ye sudhaanshu mom kee zindagee mein pooree tarah koshaagaar aarthik visangati ko,0,1,नशा अगर हमें बहुत जल्द कुछ नहीं किया न तो ये सुधांशु माँ की ज़िंदगी में पूरी तरह कोषागार आर्थिक विसंगति को
